,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).134,2.08206475582,0.137243422786,1.83889231732,1.98424826654,2.07241471444,2.1834165424,2.38792046915,0.0113546304462
a_subj(groupA).135,2.57783528281,0.152879666071,2.28382704664,2.48224239027,2.56928799215,2.67461466456,2.90914242939,0.0143724334778
a_subj(groupA).136,1.30940600928,0.0815139499771,1.15330239488,1.26285863427,1.30500595408,1.3577887322,1.48078451199,0.00859166435998
a_subj(groupA).137,3.00024338403,0.224015754934,2.59463609627,2.82780547477,3.00944531422,3.17014037261,3.41998955854,0.0231517106582
a_subj(groupA).138,0.878160615068,0.0447977874942,0.79727456098,0.848986008059,0.877278480995,0.91006902654,0.965655431024,0.00447728519506
a_subj(groupA).139,1.04328483342,0.0703508778693,0.912182470007,0.995474924433,1.03709603282,1.09637204868,1.18530296846,0.00661346578513
a_subj(groupA).140,2.54923664421,0.186243573833,2.21048891874,2.42296826889,2.53997670597,2.66147632732,2.93618095058,0.0206934812404
a_subj(groupA).141,3.2098242756,0.241459139957,2.74924754421,3.03772159307,3.19676546437,3.35846098775,3.72957104252,0.0264265138268
a_subj(groupA).142,1.9564573562,0.114237746501,1.74710603784,1.87398741047,1.95632758785,2.0275896254,2.20621794515,0.0106670967624
a_subj(groupA).143,0.538532726078,0.0336336688455,0.476326707012,0.515939763837,0.533446541202,0.558509006412,0.620865594537,0.00278685018825
a_subj(groupA).144,1.96319689506,0.155877563358,1.69871109772,1.83084762928,1.9568835709,2.09258173944,2.23845940106,0.0167672605269
a_subj(groupA).145,2.8998895371,0.194196945104,2.52163398195,2.77306660658,2.90206897408,3.00793691209,3.29820211168,0.0188131128275
a_subj(groupA).146,3.03550036537,0.217431022305,2.61366308459,2.9049713368,3.02211445385,3.155756977,3.52984468142,0.022976046109
a_subj(groupA).147,2.69880627274,0.194957986107,2.35077430624,2.55558333743,2.69511343417,2.84505824498,3.08728476603,0.0194574775605
a_subj(groupA).148,1.94698690223,0.116452761796,1.72389744759,1.86153385907,1.94651980307,2.02406522007,2.19897164663,0.0123983784103
a_subj(groupA).149,2.25601402011,0.140928203723,1.98800464091,2.14811101265,2.25664321692,2.34587895142,2.54144071289,0.0140493580799
a_subj(groupA).150,1.69399613329,0.122621348281,1.48722521839,1.60304043443,1.69006406426,1.78557872993,1.92832080564,0.0125465552014
a_subj(groupA).151,1.50732362956,0.0885914346915,1.34419338019,1.44969071211,1.50473164137,1.56714732879,1.67946940301,0.00856769607948
a_subj(groupA).152,0.326505428829,0.0223592669875,0.286397129384,0.310471136465,0.325041764801,0.342702438418,0.365950935807,0.00217888928099
a_subj(groupA).153,1.49835560987,0.0944053192525,1.31475997398,1.43565144903,1.49698593424,1.55171553965,1.67863008037,0.00913427421274
a_subj(groupA).154,1.50180065639,0.0986065891014,1.32645764997,1.42848586772,1.49953538956,1.57531182765,1.72236970327,0.00963395215483
a_subj(groupA).155,3.58859077581,0.254391146216,3.1420121173,3.40070121369,3.59009062969,3.75843772946,4.12727047015,0.0241392163187
a_subj(groupA).156,2.75630467956,0.18552330025,2.40195914277,2.64017940506,2.7558619675,2.86896444732,3.13056922248,0.0201238374676
a_subj(groupA).157,1.67925446359,0.101751592147,1.50157360131,1.6081984092,1.6646245994,1.74750580216,1.88447221528,0.00977438415936
a_subj(groupA).158,3.35398219024,0.252767808175,2.8791673687,3.17890942744,3.34148921317,3.53363465615,3.86866020631,0.0254727546311
a_subj(groupA).159,2.39286523375,0.167649516033,2.07844476948,2.27149352431,2.39567227802,2.51627424064,2.71285236731,0.016894048566
a_subj(groupA).160,1.87186544393,0.107710691829,1.70484580609,1.79134039202,1.85744299095,1.93738470178,2.13822748843,0.0107155623976
a_subj(groupA).161,0.230775284759,0.0143135809635,0.204328541433,0.22034028161,0.23081665781,0.240189225308,0.260735460773,0.00153970445236
a_subj(groupA).162,2.5816324663,0.187253488563,2.23536117094,2.43921080194,2.59169723341,2.72231142404,2.91277157268,0.0171557162355
a_subj(groupA).163,2.29649340382,0.158141904473,2.01653393227,2.16558577499,2.29450071737,2.40093014104,2.61332656197,0.0146665666785
a_subj(groupA).164,1.34264266518,0.0854311789203,1.18572788091,1.288285798,1.33964707058,1.40736604213,1.49542407173,0.00806161760198
