,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).135,3.50701186202,0.207889730958,3.10879101806,3.34581302626,3.52000906072,3.67687198761,3.87312641637,0.0212750068789
a_subj(groupA).136,3.71133850301,0.233912266321,3.27223145682,3.53817075078,3.69338441891,3.88352768665,4.14626454012,0.0238338036112
a_subj(groupA).137,3.51989667588,0.228265471358,3.07990510948,3.39547707648,3.51714275614,3.63958079588,3.92530978802,0.0200678565989
a_subj(groupA).138,4.22450890427,0.238021352043,3.81798704645,4.03834451152,4.21190334971,4.38542177141,4.76002979773,0.0240511027772
a_subj(groupA).139,3.79550962086,0.249522411213,3.31192785862,3.62166003728,3.79230694259,3.9676048356,4.27713218052,0.0237331641713
a_subj(groupA).140,3.67488780134,0.23356069526,3.20794594843,3.54464694551,3.65423677033,3.79368472519,4.19721699396,0.0206101065857
a_subj(groupA).141,3.69434332119,0.261880480877,3.22070404788,3.52320208766,3.66864348132,3.85122009776,4.26155083644,0.0248828791485
a_subj(groupA).142,3.72618991487,0.244434365096,3.29512841697,3.57468302915,3.74399449412,3.87265273759,4.12938346097,0.0220450551873
a_subj(groupA).143,3.58153292565,0.222096399214,3.17888797385,3.43131296351,3.58044464035,3.72744771799,4.05663473693,0.0211304344723
a_subj(groupA).144,4.35211696166,0.338437919447,3.74620263558,4.13524265862,4.33999877283,4.56003032712,5.06564259886,0.0342618704183
a_subj(groupA).145,3.73282181726,0.240082496206,3.29832473539,3.56923243892,3.71983198569,3.87303742805,4.2919523402,0.025090726262
a_subj(groupA).146,3.79413289713,0.271809982129,3.24314617524,3.61070545123,3.82431538529,3.96620505072,4.31394402701,0.0270610743364
a_subj(groupA).147,4.08990614279,0.246588819383,3.60414405914,3.92376821487,4.09870279944,4.26187130278,4.54763940818,0.0238488884218
a_subj(groupA).148,4.41340844442,0.31583012817,3.88863438722,4.18570085105,4.408476767,4.64000872777,5.09110049698,0.029959231607
a_subj(groupA).149,3.71343139894,0.237812850756,3.25449162683,3.56249001902,3.72618557394,3.84850743981,4.2153864552,0.0256597058769
a_subj(groupA).150,3.56556844889,0.257174374828,3.13533032633,3.38580441703,3.54575602146,3.73197927485,4.09485716784,0.0252990044852
a_subj(groupA).151,4.03071759907,0.237048312162,3.62074031824,3.85894407255,4.03103623817,4.20344423981,4.47184224548,0.025089133538
a_subj(groupA).152,3.82172994233,0.239402781079,3.41641767909,3.62851763478,3.79534921353,4.02023979559,4.31271381664,0.0231029194184
a_subj(groupA).153,3.95750294421,0.256178038451,3.45648211134,3.77526177018,3.95785503058,4.14279888374,4.44809172962,0.0266795734602
a_subj(groupA).154,4.11552987721,0.251739308108,3.59966732078,3.94170691097,4.14331783003,4.29603454472,4.53588959503,0.023764922341
a_subj(groupA).155,4.58432332783,0.307765458908,3.94988981756,4.40860182354,4.5647439881,4.790625216,5.208019003,0.0297605979817
a_subj(groupA).156,4.5493504827,0.296745189867,4.02863362438,4.34563582577,4.5317015417,4.71368878675,5.22094959456,0.0308276476168
a_subj(groupA).157,4.12536510361,0.26099272204,3.68084037204,3.94126531783,4.13628115225,4.31492475772,4.64585357098,0.0283302219507
a_subj(groupA).158,4.03374411801,0.259526761929,3.56425614274,3.84991507899,4.02687750916,4.19463659197,4.53809323061,0.0236284500428
a_subj(groupA).159,4.49156827842,0.307651299317,3.94588733589,4.29415440909,4.48245212275,4.6830875176,5.16030630547,0.0321324740938
a_subj(groupA).160,4.23170378999,0.257958338465,3.71341914142,4.05054043136,4.23776078282,4.41622683149,4.75149095854,0.0250163241192
