,experiment_number,sample_size,groupA_RT_mean,groupB_RT_mean,groupA_Acc_mean,groupB_Acc_mean,RT_effect_size,Acc_effect_size,Drift_effect_size,p_value_RTs,p_value_Acc,p_value_Drift,seed
93,93.0,10.0,1.0495810681185391,1.075950960914474,0.8875,0.8699999999999999,-0.25806235120432025,0.3896244716591398,0.0,-0.5710563839324567,-0.3951021124802636,0.7294117647058823,93.0
94,94.0,10.0,1.0502895038617583,1.0419003967411102,0.8975000000000002,0.8600000000000001,0.1240796687907191,0.6032258296999992,0.0,0.7845955646751671,-0.1941099821120173,0.9411764705882353,94.0
95,95.0,10.0,1.0749733248631244,1.0081992443657541,0.8625,0.8600000000000001,0.8197834029473445,0.05624450764046804,0.0,0.0833819695621566,-0.9013108122083779,0.047058823529411764,95.0
96,96.0,10.0,1.059637148490031,1.0932061415006586,0.8799999999999999,0.8699999999999999,-0.3575217808566944,0.21017083323121777,0.0,-0.43445708495910074,-0.6440297787665187,0.5823529411764706,96.0
97,97.0,10.0,1.0716080247634625,1.10277731602025,0.8800000000000001,0.8975000000000002,-0.36153593794882694,-0.2877792581275645,0.0,-0.42940526808244517,0.528017719626106,0.23529411764705882,97.0
98,98.0,10.0,1.0644215150652547,1.0604075897995198,0.8975000000000002,0.86,0.03536749287644749,0.5596651302382915,0.0,0.9378382874439282,-0.2267910248363748,0.8411764705882353,98.0
99,99.0,10.0,1.1121990236951125,1.107371199737885,0.8875,0.9175000000000001,0.04569148861003143,-0.6540051775614866,0.0,0.9197518970537024,0.1608728247559642,0.029411764705882353,99.0
100,100.0,10.0,1.081164683669368,1.044029459257262,0.9,0.875,0.4222517782584469,0.40451991747794563,0.0,0.35757796297636546,-0.3776600389721845,0.9529411764705882,100.0
101,101.0,10.0,1.0843935401505118,1.0522994171801503,0.8825,0.8799999999999999,0.2935512335398171,0.038458377975198375,0.0,0.5198704529001087,-0.9324193147244807,0.4294117647058823,101.0
102,102.0,10.0,1.0304780216606721,1.081668282860675,0.8800000000000001,0.8975000000000002,-0.5235446358881684,-0.3951027647211125,0.0,-0.2569928374991159,0.38862658430430597,0.6294117647058823,102.0
103,103.0,10.0,1.0691547941907236,1.0503604655065435,0.885,0.89,0.16965877183911238,-0.12970131035013516,0.0,0.7088526087765354,0.7751147642842482,0.21764705882352942,103.0
104,104.0,10.0,1.0223221818436055,1.09608249077055,0.8675,0.8875,-0.7289403863989605,-0.40979266605750436,0.0,-0.12048393592234506,0.3716109627676081,0.35294117647058826,104.0
105,105.0,10.0,1.1111668480430856,1.100469587704533,0.8924999999999998,0.8875,0.09774404816012518,0.09824191839958485,0.0,0.8294499039079777,-0.8285957778960755,0.7941176470588235,105.0
106,106.0,10.0,1.1066791673858525,1.0689979321348355,0.8799999999999999,0.865,0.2634293932432688,0.30425553170226394,0.0,0.5631507295732703,-0.5049491442164417,0.6176470588235294,106.0
107,107.0,10.0,1.028933815444618,1.0895759222784804,0.8825000000000001,0.8875,-0.538957651756804,-0.08459939511648555,0.0,-0.2437524977908393,0.8520762484790705,0.32941176470588235,107.0
108,108.0,10.0,1.0592015981127894,1.0531630605334854,0.8550000000000001,0.8775000000000001,0.06860796356638327,-0.3771523597155716,0.0,0.8797801136415928,0.41010680549811773,0.15294117647058825,108.0
109,109.0,10.0,1.1229000320389235,1.15064818091716,0.8975000000000002,0.8724999999999999,-0.17958125720731566,0.5679618342470703,0.0,-0.6927383414709282,-0.2202568881332562,0.9176470588235294,109.0
110,110.0,10.0,1.0124693693138882,1.1375624936078017,0.8625,0.875,-1.2408703905954002,-0.26413527189768615,0.0,-0.012496211350928633,0.5621152455885787,0.6823529411764706,110.0
111,111.0,10.0,1.0769918523447546,1.0508130968318956,0.8725000000000002,0.8549999999999999,0.3139678945527351,0.36978938065676825,0.0,0.49162499182487485,-0.41913530227460594,0.5117647058823529,111.0
112,112.0,10.0,1.0407490313284464,1.0008291954164015,0.86,0.8450000000000001,0.4527831158292129,0.29999999999999805,0.0,0.3247381037976249,-0.5108517032053537,0.7470588235294118,112.0
113,113.0,10.0,1.0560551969531613,1.0783480362333302,0.8899999999999999,0.8699999999999999,-0.2674268259880443,0.34641016151377574,0.0,-0.557299939582119,-0.4486341057568022,0.8529411764705882,113.0
114,114.0,10.0,1.0352677507782355,1.0451554427873995,0.8724999999999999,0.8825,-0.08347620333980087,-0.22883102141894227,0.0,-0.8540160807199418,0.6150938681433405,0.40588235294117647,114.0
115,115.0,10.0,1.0613178182217482,1.0690386116702473,0.8799999999999999,0.8975000000000002,-0.09132646755876467,-0.3697893806567682,0.0,-0.8404788597152952,0.41913530227460605,0.3411764705882353,115.0
116,116.0,10.0,1.073104132701338,1.0483783307395165,0.8574999999999999,0.8975,0.23672163426244403,-0.7039061521024963,0.0,0.6030472010180494,0.13290384382480558,0.011764705882352941,116.0
117,117.0,10.0,1.0763186539503287,1.0056190627491968,0.8800000000000001,0.875,0.7166657707565314,0.09065968278232699,0.0,0.12644506142126913,-0.8416267589911597,0.45294117647058824,117.0
118,118.0,10.0,1.02204944577011,1.0354338404541066,0.8524999999999998,0.8725000000000002,-0.13340618093537682,-0.32391053207157205,0.0,-0.7688862909748069,0.47819946241728084,0.40588235294117647,118.0
119,119.0,10.0,1.0477077901189136,1.0647494759033145,0.89,0.8825,-0.15573295521579808,0.14948186373673317,0.0,-0.731707353056405,-0.7420526842757972,0.8588235294117647,119.0
120,120.0,10.0,1.076720101335956,1.0722019122191742,0.8825,0.915,0.06514206502489604,-0.7090909090909109,0.0,0.8858069407578374,0.13024666581735098,0.06470588235294118,120.0
121,121.0,10.0,1.0958579754044198,1.0781143992453008,0.8550000000000001,0.8724999999999999,0.21376351334749435,-0.35883021624103634,0.0,0.63841102146912,0.4328063391124931,0.13529411764705881,121.0
122,122.0,10.0,1.0065423395468076,1.0444045566965519,0.8724999999999999,0.865,-0.5460323243165887,0.15997630156248469,0.0,-0.23785186242289505,-0.7247146643586455,0.6,122.0
123,123.0,10.0,1.0642336159341101,1.083141220046945,0.9,0.8825000000000001,-0.28698696373482613,0.3830866842555474,0.0,-0.5291415496934108,-0.40292209333794315,0.5823529411764706,123.0
124,124.0,10.0,1.072641295078851,1.054582517717857,0.8549999999999999,0.8699999999999999,0.24817423873585984,-0.37052413631667835,0.0,0.5857701269992803,0.41822868111547407,0.17058823529411765,124.0
125,125.0,10.0,1.0726327698881275,1.1215988037673343,0.9049999999999999,0.8699999999999999,-0.8030762418776575,0.6024640760767097,0.0,-0.08934358896767441,-0.19464752928444207,0.8647058823529412,125.0
126,126.0,10.0,1.0902987426180692,1.1322830847225163,0.865,0.8724999999999999,-0.38306313634526606,-0.14667632468502637,0.0,-0.40295044030466254,0.7467123863711463,0.31176470588235294,126.0
127,127.0,10.0,1.0665082012079754,1.094129259262101,0.8699999999999999,0.8825,-0.18459991548248014,-0.25052246660958627,0.0,-0.6846444720830438,0.582258656607276,0.5470588235294118,127.0
128,128.0,10.0,1.1357577922064215,1.0460379114774807,0.8574999999999999,0.8800000000000001,0.6289595978526141,-0.43317985600070413,0.0,0.17663619071822595,0.3455709967339269,0.029411764705882353,128.0
129,129.0,10.0,1.0214166026915663,1.0535489908980555,0.89,0.8724999999999999,-0.3032137861673614,0.33350142882225053,0.0,-0.5063904658398495,-0.4654572285650561,0.6176470588235294,129.0
130,130.0,10.0,1.0992255242660305,1.0169511832602816,0.8800000000000001,0.8700000000000001,0.8248920097253953,0.1860521018838128,0.0,0.0816301539927543,-0.6823097081122531,0.6588235294117647,130.0
131,131.0,10.0,1.068049996694617,1.0280822452851175,0.8875,0.875,0.34547848867960285,0.20952908873087273,0.0,0.44983563195380283,-0.6450357736537077,0.6235294117647059,131.0
132,132.0,10.0,1.1197002748149054,1.0820513918745025,0.885,0.8875,0.31027736285735785,-0.05624450764046805,0.0,0.49666370170697505,0.9013108122083779,0.5764705882352941,132.0
133,133.0,10.0,1.039268897799024,1.0901388731483705,0.8700000000000001,0.8675,-0.4960389528691066,0.03814621065357907,0.0,-0.2819537827973747,-0.9329664600848171,0.5823529411764706,133.0
134,134.0,10.0,1.1156170824581086,1.086193990371551,0.89,0.8775000000000001,0.30431554103179376,0.2852618479233603,0.0,0.5048661889771867,-0.5315931012961119,0.6058823529411764,134.0
135,135.0,10.0,1.0867749170023397,1.1341941425142055,0.8525,0.885,-0.36029321893374017,-0.5591433765314697,0.0,-0.4309652594917456,0.22720689960094814,0.18235294117647058,135.0
136,136.0,10.0,1.040299755597755,1.06845163303226,0.8775000000000001,0.8875,-0.23474336208990781,-0.1858288839247514,0.0,-0.6060566193093269,0.6826683747051772,0.32941176470588235,136.0
137,137.0,10.0,1.1262651452249017,1.058884467052235,0.89,0.9099999999999999,0.5786134949304808,-0.518805241400538,0.0,0.21208402981700414,0.2611712318817973,0.029411764705882353,137.0
138,138.0,10.0,1.0777508440628136,1.1236338683008378,0.8799999999999999,0.8875,-0.4411330023280828,-0.18352066281439328,0.0,-0.3370098227918892,0.6863817712674751,0.6764705882352942,138.0
139,139.0,10.0,1.0840686346118935,1.0653431952727905,0.8875,0.905,0.16312711025798105,-0.3094599688371734,0.0,0.7195384221294505,0.4977837250561471,0.3588235294117647,139.0
