,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).170,2.64136929587,0.199864696459,2.25446659696,2.51705983092,2.63191920142,2.73541759949,3.1461758526,0.021801773314
a_subj(groupA).171,0.881444621391,0.0562200448797,0.785057871623,0.840621412685,0.878494084122,0.91556476271,0.995069689206,0.00562288621273
a_subj(groupA).172,1.55595049739,0.102249011764,1.37218611012,1.48793223318,1.54868379265,1.62150166701,1.75772671818,0.0108440491065
a_subj(groupA).173,3.14176210255,0.222781338058,2.74457463743,2.97481633381,3.14066251812,3.2929361676,3.54993728978,0.0214186383439
a_subj(groupA).174,2.46541594238,0.1678919135,2.17101946268,2.3391835942,2.46542548419,2.57762502339,2.80040237138,0.0180359362389
a_subj(groupA).175,1.89376951481,0.143900657808,1.62167975807,1.77514675954,1.90979958805,1.98201283493,2.16825196425,0.0147409886698
a_subj(groupA).176,0.951480313408,0.0564344314626,0.840837130777,0.912988611113,0.951400168678,0.993732770509,1.05328779373,0.00592815209919
a_subj(groupA).177,2.4016102619,0.165901667565,2.05821061709,2.3156301824,2.40257783149,2.4980093097,2.70598103107,0.0184822091111
a_subj(groupA).178,3.09567145886,0.212357566106,2.66396752329,2.94384431878,3.08584081371,3.25847783092,3.4972033253,0.0197621991091
a_subj(groupA).179,1.83696210699,0.112123697017,1.6241816189,1.76121283508,1.83520020303,1.91327597606,2.05232571345,0.0102871577568
a_subj(groupA).180,0.646559859921,0.0412793846274,0.566208706493,0.621011999208,0.646854672433,0.675445522781,0.722991275485,0.004274092304
a_subj(groupA).181,1.70409843848,0.119746416093,1.4835279054,1.62844192619,1.69495169502,1.77415882828,1.96512668184,0.011394540014
a_subj(groupA).182,0.729566432749,0.0437767490891,0.640187800895,0.70027711567,0.730655088563,0.760170424177,0.800805726138,0.00441323835019
a_subj(groupA).183,3.92847851149,0.299676294838,3.37841834643,3.7093671797,3.93260408224,4.09493565697,4.52946698652,0.0295947867243
a_subj(groupA).184,3.07622610516,0.224624645205,2.65043234508,2.91908930134,3.07839932205,3.20174938588,3.56036611064,0.0219569744568
a_subj(groupA).185,2.29474210205,0.152200623011,2.00272222093,2.18830201151,2.27984112389,2.39791748414,2.56868595016,0.0139630889892
a_subj(groupA).186,2.93099663847,0.210611424841,2.46218913447,2.7987054777,2.96029431703,3.08420175203,3.30213754821,0.0206622480301
a_subj(groupA).187,3.6448383331,0.267381294292,3.10043188403,3.47902509338,3.65618345205,3.80778468925,4.18071938892,0.0236839983236
a_subj(groupA).188,2.07900611888,0.144942661712,1.85526130829,1.9826466981,2.06896517008,2.17796201504,2.35340740683,0.0157469545841
a_subj(groupA).189,2.27236038845,0.148290102024,1.99275314739,2.17256105328,2.27314497426,2.37875919305,2.59776852844,0.0161361854508
a_subj(groupA).190,3.96912593084,0.28407537613,3.4035247365,3.79544850417,3.9801224555,4.16604554552,4.4712810802,0.0289703987966
a_subj(groupA).191,1.06194284125,0.0626244069119,0.946071046612,1.01812971085,1.06140542375,1.1020769229,1.18783151524,0.00629176243463
a_subj(groupA).192,0.473596234163,0.033605363885,0.412792206739,0.449747322784,0.473341922472,0.495294205503,0.542762083034,0.00340487576504
a_subj(groupA).193,2.83467731817,0.198081701097,2.45340196301,2.70845189786,2.83376702469,2.96556423669,3.20395826573,0.0190599848546
a_subj(groupA).194,2.88437165574,0.211182094884,2.53337793681,2.72037931045,2.85941068107,3.02534179221,3.27406478171,0.0204147381194
a_subj(groupA).195,1.7781138263,0.12289905729,1.52974298047,1.70543502825,1.78319748756,1.84759387792,2.02848629391,0.0122969848315
a_subj(groupA).196,2.40196039797,0.173717787276,2.10265324364,2.27509260664,2.39147656867,2.50939737727,2.78092653536,0.0194352669517
a_subj(groupA).197,3.37750206066,0.281894482826,2.88513616995,3.18967685173,3.33699252062,3.55176362351,4.0081407476,0.0244401052056
a_subj(groupA).198,4.23551748797,0.363397505815,3.55990048218,4.00078054385,4.19097888487,4.4782012924,4.8596998272,0.0371005712586
a_subj(groupA).199,0.317630278938,0.0203892846822,0.281093396692,0.30304684437,0.313988894908,0.330547956437,0.361960824486,0.00228934849156
